,Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
2758,0,1,0,1,1,0,1,0,0,0,0,4096,3,1,304.165
2759,0,1,0,1,0,1,1,0,0,0,0,4096,3,1,325.553
2760,0,1,1,1,0,0,0,0,1,0,0,4096,3,1,194.776
2761,1,1,0,1,0,0,0,0,1,0,0,4096,3,1,189.114
2762,0,1,0,1,0,0,0,0,1,0,1,4096,3,1,209.93
2763,0,1,0,1,0,0,0,1,1,0,0,4096,3,1,1517.07
2764,0,1,0,1,1,0,0,0,1,0,0,4096,3,1,257.355
2765,0,1,0,1,0,1,0,0,1,0,0,4096,3,1,279.761
2766,0,1,1,1,0,0,0,0,0,1,0,4096,3,1,220.761
2767,1,1,0,1,0,0,0,0,0,1,0,4096,3,1,216.063
2768,0,1,0,1,0,0,0,0,0,1,1,4096,3,1,243.833
2769,0,1,0,1,0,0,0,1,0,1,0,4096,3,1,1557.56
2770,0,1,0,1,1,0,0,0,0,1,0,4096,3,1,286.507
2771,0,1,0,1,0,1,0,0,0,1,0,4096,3,1,316.749
2772,0,1,1,1,0,0,1,0,0,0,0,4096,4,1,260.368
2773,1,1,0,1,0,0,1,0,0,0,0,4096,4,1,257.294
2774,0,1,0,1,0,0,1,0,0,0,1,4096,4,1,287.771
2775,0,1,0,1,0,0,1,1,0,0,0,4096,4,1,1948.43
2776,0,1,0,1,1,0,1,0,0,0,0,4096,4,1,344.308
2777,0,1,0,1,0,1,1,0,0,0,0,4096,4,1,375.279
2778,0,1,1,1,0,0,0,0,1,0,0,4096,4,1,218.706
2779,1,1,0,1,0,0,0,0,1,0,0,4096,4,1,211.785
2780,0,1,0,1,0,0,0,0,1,0,1,4096,4,1,237.988
2781,0,1,0,1,0,0,0,1,1,0,0,4096,4,1,1871.59
2782,0,1,0,1,1,0,0,0,1,0,0,4096,4,1,299.492
2783,0,1,0,1,0,1,0,0,1,0,0,4096,4,1,325.381
2784,0,1,1,1,0,0,0,0,0,1,0,4096,4,1,245.153
2785,1,1,0,1,0,0,0,0,0,1,0,4096,4,1,242.299
2786,0,1,0,1,0,0,0,0,0,1,1,4096,4,1,274.919
2787,0,1,0,1,0,0,0,1,0,1,0,4096,4,1,1902.79
2788,0,1,0,1,1,0,0,0,0,1,0,4096,4,1,332.204
2789,0,1,0,1,0,1,0,0,0,1,0,4096,4,1,366.057
2790,0,1,1,1,0,0,1,0,0,0,0,4096,5,1,289.659
2791,1,1,0,1,0,0,1,0,0,0,0,4096,5,1,290.169
2792,0,1,0,1,0,0,1,0,0,0,1,4096,5,1,316.382
2793,0,1,0,1,0,0,1,1,0,0,0,4096,5,1,2292.28
2794,0,1,0,1,1,0,1,0,0,0,0,4096,5,1,384.77
2795,0,1,0,1,0,1,1,0,0,0,0,4096,5,1,418.728
2796,0,1,1,1,0,0,0,0,1,0,0,4096,5,1,243.223
2797,1,1,0,1,0,0,0,0,1,0,0,4096,5,1,237.562
2798,0,1,0,1,0,0,0,0,1,0,1,4096,5,1,267.01
2799,0,1,0,1,0,0,0,1,1,0,0,4096,5,1,2224.72
2800,0,1,0,1,1,0,0,0,1,0,0,4096,5,1,340.601
2801,0,1,0,1,0,1,0,0,1,0,0,4096,5,1,371.17
2802,0,1,1,1,0,0,0,0,0,1,0,4096,5,1,269.004
2803,1,1,0,1,0,0,0,0,0,1,0,4096,5,1,266.672
2804,0,1,0,1,0,0,0,0,0,1,1,4096,5,1,300.581
2805,0,1,0,1,0,0,0,1,0,1,0,4096,5,1,2272.78
2806,0,1,0,1,1,0,0,0,0,1,0,4096,5,1,373.759
2807,0,1,0,1,0,1,0,0,0,1,0,4096,5,1,408.918
2808,0,1,1,1,0,0,1,0,0,0,0,4096,6,1,313.131
2809,1,1,0,1,0,0,1,0,0,0,0,4096,6,1,310.072
2810,0,1,0,1,0,0,1,0,0,0,1,4096,6,1,344.488
2811,0,1,0,1,0,0,1,1,0,0,0,4096,6,1,2657.13
2812,0,1,0,1,1,0,1,0,0,0,0,4096,6,1,422.142
2813,0,1,0,1,0,1,1,0,0,0,0,4096,6,1,462.4
2814,0,1,1,1,0,0,0,0,1,0,0,4096,6,1,266.773
2815,1,1,0,1,0,0,0,0,1,0,0,4096,6,1,260.525
2816,0,1,0,1,0,0,0,0,1,0,1,4096,6,1,293.332
2817,0,1,0,1,0,0,0,1,1,0,0,4096,6,1,2576.1
2818,0,1,0,1,1,0,0,0,1,0,0,4096,6,1,381.175
2819,0,1,0,1,0,1,0,0,1,0,0,4096,6,1,409.398
2820,0,1,1,1,0,0,0,0,0,1,0,4096,6,1,292.981
2821,1,1,0,1,0,0,0,0,0,1,0,4096,6,1,293.915
2822,0,1,0,1,0,0,0,0,0,1,1,4096,6,1,333
2823,0,1,0,1,0,0,0,1,0,1,0,4096,6,1,2621.4
2824,0,1,0,1,1,0,0,0,0,1,0,4096,6,1,416.085
2825,0,1,0,1,0,1,0,0,0,1,0,4096,6,1,451.957
2826,0,1,1,1,0,0,1,0,0,0,0,4096,0,2,166.356
2827,1,1,0,1,0,0,1,0,0,0,0,4096,0,2,176.652
2828,0,1,0,1,0,0,1,0,0,0,1,4096,0,2,195.734
2829,0,1,0,1,0,0,1,1,0,0,0,4096,0,2,867.507
2830,0,1,0,1,1,0,1,0,0,0,0,4096,0,2,205.44
2831,0,1,0,1,0,1,1,0,0,0,0,4096,0,2,235.639
2832,0,1,1,1,0,0,0,0,1,0,0,4096,0,2,141.739
2833,1,1,0,1,0,0,0,0,1,0,0,4096,0,2,144.607
2834,0,1,0,1,0,0,0,0,1,0,1,4096,0,2,155.808
2835,0,1,0,1,0,0,0,1,1,0,0,4096,0,2,814.458
2836,0,1,0,1,1,0,0,0,1,0,0,4096,0,2,177.701
2837,0,1,0,1,0,1,0,0,1,0,0,4096,0,2,187.038
2838,0,1,1,1,0,0,0,0,0,1,0,4096,0,2,155.941
2839,1,1,0,1,0,0,0,0,0,1,0,4096,0,2,167.765
2840,0,1,0,1,0,0,0,0,0,1,1,4096,0,2,184.301
2841,0,1,0,1,0,0,0,1,0,1,0,4096,0,2,852.556
2842,0,1,0,1,1,0,0,0,0,1,0,4096,0,2,202.096
2843,0,1,0,1,0,1,0,0,0,1,0,4096,0,2,214.381
2844,0,1,1,1,0,0,1,0,0,0,0,4096,1,2,197.3
2845,1,1,0,1,0,0,1,0,0,0,0,4096,1,2,208.124
2846,0,1,0,1,0,0,1,0,0,0,1,4096,1,2,236.497
2847,0,1,0,1,0,0,1,1,0,0,0,4096,1,2,1217.47
2848,0,1,0,1,1,0,1,0,0,0,0,4096,1,2,259.795
2849,0,1,0,1,0,1,1,0,0,0,0,4096,1,2,287.391
2850,0,1,1,1,0,0,0,0,1,0,0,4096,1,2,171.967
2851,1,1,0,1,0,0,0,0,1,0,0,4096,1,2,168.023
2852,0,1,0,1,0,0,0,0,1,0,1,4096,1,2,185.444
2853,0,1,0,1,0,0,0,1,1,0,0,4096,1,2,1168.43
2854,0,1,0,1,1,0,0,0,1,0,0,4096,1,2,219.003
2855,0,1,0,1,0,1,0,0,1,0,0,4096,1,2,239.788
2856,0,1,1,1,0,0,0,0,0,1,0,4096,1,2,191.632
2857,1,1,0,1,0,0,0,0,0,1,0,4096,1,2,193.926
2858,0,1,0,1,0,0,0,0,0,1,1,4096,1,2,219.357
2859,0,1,0,1,0,0,0,1,0,1,0,4096,1,2,1211.98
2860,0,1,0,1,1,0,0,0,0,1,0,4096,1,2,245.454
2861,0,1,0,1,0,1,0,0,0,1,0,4096,1,2,277.541
2862,0,1,1,1,0,0,1,0,0,0,0,4096,2,2,231.726
2863,1,1,0,1,0,0,1,0,0,0,0,4096,2,2,244.332
2864,0,1,0,1,0,0,1,0,0,0,1,4096,2,2,267.399
2865,0,1,0,1,0,0,1,1,0,0,0,4096,2,2,1582.81
2866,0,1,0,1,1,0,1,0,0,0,0,4096,2,2,305.136
2867,0,1,0,1,0,1,1,0,0,0,0,4096,2,2,334.193
2868,0,1,1,1,0,0,0,0,1,0,0,4096,2,2,196.096
2869,1,1,0,1,0,0,0,0,1,0,0,4096,2,2,191.707
2870,0,1,0,1,0,0,0,0,1,0,1,4096,2,2,212.317
2871,0,1,0,1,0,0,0,1,1,0,0,4096,2,2,1517.47
2872,0,1,0,1,1,0,0,0,1,0,0,4096,2,2,258.72
2873,0,1,0,1,0,1,0,0,1,0,0,4096,2,2,283.727
2874,0,1,1,1,0,0,0,0,0,1,0,4096,2,2,220.098
2875,1,1,0,1,0,0,0,0,0,1,0,4096,2,2,222.254
2876,0,1,0,1,0,0,0,0,0,1,1,4096,2,2,248.417
2877,0,1,0,1,0,0,0,1,0,1,0,4096,2,2,1557.41
2878,0,1,0,1,1,0,0,0,0,1,0,4096,2,2,289.1
2879,0,1,0,1,0,1,0,0,0,1,0,4096,2,2,326.422
2880,0,1,1,1,0,0,1,0,0,0,0,4096,3,2,262.217
2881,1,1,0,1,0,0,1,0,0,0,0,4096,3,2,260.662
2882,0,1,0,1,0,0,1,0,0,0,1,4096,3,2,288.886
2883,0,1,0,1,0,0,1,1,0,0,0,4096,3,2,1931.86
2884,0,1,0,1,1,0,1,0,0,0,0,4096,3,2,349.859
2885,0,1,0,1,0,1,1,0,0,0,0,4096,3,2,381.927
2886,0,1,1,1,0,0,0,0,1,0,0,4096,3,2,220.696
2887,1,1,0,1,0,0,0,0,1,0,0,4096,3,2,214.565
2888,0,1,0,1,0,0,0,0,1,0,1,4096,3,2,241.374
2889,0,1,0,1,0,0,0,1,1,0,0,4096,3,2,1867.31
2890,0,1,0,1,1,0,0,0,1,0,0,4096,3,2,301.076
2891,0,1,0,1,0,1,0,0,1,0,0,4096,3,2,327.905
2892,0,1,1,1,0,0,0,0,0,1,0,4096,3,2,245.33
2893,1,1,0,1,0,0,0,0,0,1,0,4096,3,2,246.297
2894,0,1,0,1,0,0,0,0,0,1,1,4096,3,2,280.106
2895,0,1,0,1,0,0,0,1,0,1,0,4096,3,2,1920.95
2896,0,1,0,1,1,0,0,0,0,1,0,4096,3,2,335.111
2897,0,1,0,1,0,1,0,0,0,1,0,4096,3,2,370.549
2898,0,1,1,1,0,0,1,0,0,0,0,4096,4,2,293.491
2899,1,1,0,1,0,0,1,0,0,0,0,4096,4,2,289.801
2900,0,1,0,1,0,0,1,0,0,0,1,4096,4,2,319.765
2901,0,1,0,1,0,0,1,1,0,0,0,4096,4,2,2285.05
2902,0,1,0,1,1,0,1,0,0,0,0,4096,4,2,383.638
2903,0,1,0,1,0,1,1,0,0,0,0,4096,4,2,428.414
2904,0,1,1,1,0,0,0,0,1,0,0,4096,4,2,244.438
2905,1,1,0,1,0,0,0,0,1,0,0,4096,4,2,239.282
2906,0,1,0,1,0,0,0,0,1,0,1,4096,4,2,270.16
2907,0,1,0,1,0,0,0,1,1,0,0,4096,4,2,2225.32
2908,0,1,0,1,1,0,0,0,1,0,0,4096,4,2,342.019
2909,0,1,0,1,0,1,0,0,1,0,0,4096,4,2,375.99
2910,0,1,1,1,0,0,0,0,0,1,0,4096,4,2,272.695
2911,1,1,0,1,0,0,0,0,0,1,0,4096,4,2,273.083
2912,0,1,0,1,0,0,0,0,0,1,1,4096,4,2,310.363
2913,0,1,0,1,0,0,0,1,0,1,0,4096,4,2,2272.4
2914,0,1,0,1,1,0,0,0,0,1,0,4096,4,2,377.562
2915,0,1,0,1,0,1,0,0,0,1,0,4096,4,2,419.349
2916,0,1,1,1,0,0,1,0,0,0,0,4096,5,2,319.796
2917,1,1,0,1,0,0,1,0,0,0,0,4096,5,2,313.231
2918,0,1,0,1,0,0,1,0,0,0,1,4096,5,2,350.202
2919,0,1,0,1,0,0,1,1,0,0,0,4096,5,2,2641.95
2920,0,1,0,1,1,0,1,0,0,0,0,4096,5,2,434.328
2921,0,1,0,1,0,1,1,0,0,0,0,4096,5,2,468.256
2922,0,1,1,1,0,0,0,0,1,0,0,4096,5,2,268.964
2923,1,1,0,1,0,0,0,0,1,0,0,4096,5,2,263.374
2924,0,1,0,1,0,0,0,0,1,0,1,4096,5,2,296.398
2925,0,1,0,1,0,0,0,1,1,0,0,4096,5,2,2580.18
2926,0,1,0,1,1,0,0,0,1,0,0,4096,5,2,384.173
2927,0,1,0,1,0,1,0,0,1,0,0,4096,5,2,417.074
2928,0,1,1,1,0,0,0,0,0,1,0,4096,5,2,300.32
2929,1,1,0,1,0,0,0,0,0,1,0,4096,5,2,299.603
2930,0,1,0,1,0,0,0,0,0,1,1,4096,5,2,337.834
2931,0,1,0,1,0,0,0,1,0,1,0,4096,5,2,2618.16
2932,0,1,0,1,1,0,0,0,0,1,0,4096,5,2,420.837
2933,0,1,0,1,0,1,0,0,0,1,0,4096,5,2,465.698
2934,0,1,1,1,0,0,1,0,0,0,0,4096,6,2,338.491
2935,1,1,0,1,0,0,1,0,0,0,0,4096,6,2,338.204
2936,0,1,0,1,0,0,1,0,0,0,1,4096,6,2,380.405
2937,0,1,0,1,0,0,1,1,0,0,0,4096,6,2,3006.97
2938,0,1,0,1,1,0,1,0,0,0,0,4096,6,2,475.461
2939,0,1,0,1,0,1,1,0,0,0,0,4096,6,2,516.59
2940,0,1,1,1,0,0,0,0,1,0,0,4096,6,2,292.974
2941,1,1,0,1,0,0,0,0,1,0,0,4096,6,2,287.014
2942,0,1,0,1,0,0,0,0,1,0,1,4096,6,2,327.425
2943,0,1,0,1,0,0,0,1,1,0,0,4096,6,2,2933.21
2944,0,1,0,1,1,0,0,0,1,0,0,4096,6,2,427.422
2945,0,1,0,1,0,1,0,0,1,0,0,4096,6,2,460.094
2946,0,1,1,1,0,0,0,0,0,1,0,4096,6,2,325.172
2947,1,1,0,1,0,0,0,0,0,1,0,4096,6,2,322.177
2948,0,1,0,1,0,0,0,0,0,1,1,4096,6,2,368.801
2949,0,1,0,1,0,0,0,1,0,1,0,4096,6,2,2980.11
2950,0,1,0,1,1,0,0,0,0,1,0,4096,6,2,461.291
2951,0,1,0,1,0,1,0,0,0,1,0,4096,6,2,509.646
2952,0,1,1,1,0,0,1,0,0,0,0,4096,0,3,205.325
2953,1,1,0,1,0,0,1,0,0,0,0,4096,0,3,217.017
2954,0,1,0,1,0,0,1,0,0,0,1,4096,0,3,238.514
2955,0,1,0,1,0,0,1,1,0,0,0,4096,0,3,1218.33
2956,0,1,0,1,1,0,1,0,0,0,0,4096,0,3,267.228
2957,0,1,0,1,0,1,1,0,0,0,0,4096,0,3,285.635
2958,0,1,1,1,0,0,0,0,1,0,0,4096,0,3,172.285
2959,1,1,0,1,0,0,0,0,1,0,0,4096,0,3,168.539
2960,0,1,0,1,0,0,0,0,1,0,1,4096,0,3,187.235
2961,0,1,0,1,0,0,0,1,1,0,0,4096,0,3,1172.75
2962,0,1,0,1,1,0,0,0,1,0,0,4096,0,3,218.601
2963,0,1,0,1,0,1,0,0,1,0,0,4096,0,3,235.386
2964,0,1,1,1,0,0,0,0,0,1,0,4096,0,3,191.885
2965,1,1,0,1,0,0,0,0,0,1,0,4096,0,3,196.697
2966,0,1,0,1,0,0,0,0,0,1,1,4096,0,3,222.621
2967,0,1,0,1,0,0,0,1,0,1,0,4096,0,3,1217.31
2968,0,1,0,1,1,0,0,0,0,1,0,4096,0,3,248.314
2969,0,1,0,1,0,1,0,0,0,1,0,4096,0,3,270.757
2970,0,1,1,1,0,0,1,0,0,0,0,4096,1,3,238.794
2971,1,1,0,1,0,0,1,0,0,0,0,4096,1,3,240.125
2972,0,1,0,1,0,0,1,0,0,0,1,4096,1,3,264.1
2973,0,1,0,1,0,0,1,1,0,0,0,4096,1,3,1585.58
2974,0,1,0,1,1,0,1,0,0,0,0,4096,1,3,308.79
2975,0,1,0,1,0,1,1,0,0,0,0,4096,1,3,335.472
2976,0,1,1,1,0,0,0,0,1,0,0,4096,1,3,196.668
2977,1,1,0,1,0,0,0,0,1,0,0,4096,1,3,192.306
2978,0,1,0,1,0,0,0,0,1,0,1,4096,1,3,214.912
2979,0,1,0,1,0,0,0,1,1,0,0,4096,1,3,1523.65
2980,0,1,0,1,1,0,0,0,1,0,0,4096,1,3,260.787
2981,0,1,0,1,0,1,0,0,1,0,0,4096,1,3,284.148
2982,0,1,1,1,0,0,0,0,0,1,0,4096,1,3,221.761
2983,1,1,0,1,0,0,0,0,0,1,0,4096,1,3,222.833
2984,0,1,0,1,0,0,0,0,0,1,1,4096,1,3,253.05
2985,0,1,0,1,0,0,0,1,0,1,0,4096,1,3,1569.9
2986,0,1,0,1,1,0,0,0,0,1,0,4096,1,3,292.268
2987,0,1,0,1,0,1,0,0,0,1,0,4096,1,3,326.736
2988,0,1,1,1,0,0,1,0,0,0,0,4096,2,3,263.779
2989,1,1,0,1,0,0,1,0,0,0,0,4096,2,3,261.817
2990,0,1,0,1,0,0,1,0,0,0,1,4096,2,3,292.248
2991,0,1,0,1,0,0,1,1,0,0,0,4096,2,3,1934.89
2992,0,1,0,1,1,0,1,0,0,0,0,4096,2,3,350.539
2993,0,1,0,1,0,1,1,0,0,0,0,4096,2,3,383.523
2994,0,1,1,1,0,0,0,0,1,0,0,4096,2,3,221.54
2995,1,1,0,1,0,0,0,0,1,0,0,4096,2,3,217.47
2996,0,1,0,1,0,0,0,0,1,0,1,4096,2,3,244.236
2997,0,1,0,1,0,0,0,1,1,0,0,4096,2,3,1874.76
2998,0,1,0,1,1,0,0,0,1,0,0,4096,2,3,302.065
2999,0,1,0,1,0,1,0,0,1,0,0,4096,2,3,330.93
3000,0,1,1,1,0,0,0,0,0,1,0,4096,2,3,248.479
3001,1,1,0,1,0,0,0,0,0,1,0,4096,2,3,251.577
3002,0,1,0,1,0,0,0,0,0,1,1,4096,2,3,284.129
3003,0,1,0,1,0,0,0,1,0,1,0,4096,2,3,1923.11
3004,0,1,0,1,1,0,0,0,0,1,0,4096,2,3,338.499
3005,0,1,0,1,0,1,0,0,0,1,0,4096,2,3,375.828
3006,0,1,1,1,0,0,1,0,0,0,0,4096,3,3,296.424
3007,1,1,0,1,0,0,1,0,0,0,0,4096,3,3,292.132
3008,0,1,0,1,0,0,1,0,0,0,1,4096,3,3,321.365
3009,0,1,0,1,0,0,1,1,0,0,0,4096,3,3,2286.49
3010,0,1,0,1,1,0,1,0,0,0,0,4096,3,3,386.432
3011,0,1,0,1,0,1,1,0,0,0,0,4096,3,3,429.106
3012,0,1,1,1,0,0,0,0,1,0,0,4096,3,3,245.48
3013,1,1,0,1,0,0,0,0,1,0,0,4096,3,3,241.046
3014,0,1,0,1,0,0,0,0,1,0,1,4096,3,3,270.748
3015,0,1,0,1,0,0,0,1,1,0,0,4096,3,3,2231.08
3016,0,1,0,1,1,0,0,0,1,0,0,4096,3,3,343.824
3017,0,1,0,1,0,1,0,0,1,0,0,4096,3,3,377.482
3018,0,1,1,1,0,0,0,0,0,1,0,4096,3,3,273.169
3019,1,1,0,1,0,0,0,0,0,1,0,4096,3,3,272.865
3020,0,1,0,1,0,0,0,0,0,1,1,4096,3,3,311.549
3021,0,1,0,1,0,0,0,1,0,1,0,4096,3,3,2279.8
3022,0,1,0,1,1,0,0,0,0,1,0,4096,3,3,381.694
3023,0,1,0,1,0,1,0,0,0,1,0,4096,3,3,425.032
3024,0,1,1,1,0,0,1,0,0,0,0,4096,4,3,317.313
3025,1,1,0,1,0,0,1,0,0,0,0,4096,4,3,314.86
3026,0,1,0,1,0,0,1,0,0,0,1,4096,4,3,350.617
3027,0,1,0,1,0,0,1,1,0,0,0,4096,4,3,2643.58
3028,0,1,0,1,1,0,1,0,0,0,0,4096,4,3,434.804
3029,0,1,0,1,0,1,1,0,0,0,0,4096,4,3,467.612
3030,0,1,1,1,0,0,0,0,1,0,0,4096,4,3,269.376
3031,1,1,0,1,0,0,0,0,1,0,0,4096,4,3,263.914
3032,0,1,0,1,0,0,0,0,1,0,1,4096,4,3,300.05
3033,0,1,0,1,0,0,0,1,1,0,0,4096,4,3,2579.62
3034,0,1,0,1,1,0,0,0,1,0,0,4096,4,3,383.148
3035,0,1,0,1,0,1,0,0,1,0,0,4096,4,3,420.076
3036,0,1,1,1,0,0,0,0,0,1,0,4096,4,3,300.996
3037,1,1,0,1,0,0,0,0,0,1,0,4096,4,3,301.808
3038,0,1,0,1,0,0,0,0,0,1,1,4096,4,3,342.561
3039,0,1,0,1,0,0,0,1,0,1,0,4096,4,3,2623
3040,0,1,0,1,1,0,0,0,0,1,0,4096,4,3,421.622
3041,0,1,0,1,0,1,0,0,0,1,0,4096,4,3,466.14
3042,0,1,1,1,0,0,1,0,0,0,0,4096,5,3,337.592
3043,1,1,0,1,0,0,1,0,0,0,0,4096,5,3,341.604
3044,0,1,0,1,0,0,1,0,0,0,1,4096,5,3,382.72
3045,0,1,0,1,0,0,1,1,0,0,0,4096,5,3,2996.76
3046,0,1,0,1,1,0,1,0,0,0,0,4096,5,3,475.286
3047,0,1,0,1,0,1,1,0,0,0,0,4096,5,3,514.692
3048,0,1,1,1,0,0,0,0,1,0,0,4096,5,3,293.554
3049,1,1,0,1,0,0,0,0,1,0,0,4096,5,3,289.379
3050,0,1,0,1,0,0,0,0,1,0,1,4096,5,3,326.379
3051,0,1,0,1,0,0,0,1,1,0,0,4096,5,3,2929.63
3052,0,1,0,1,1,0,0,0,1,0,0,4096,5,3,425.78
3053,0,1,0,1,0,1,0,0,1,0,0,4096,5,3,462.47
3054,0,1,1,1,0,0,0,0,0,1,0,4096,5,3,326.388
3055,1,1,0,1,0,0,0,0,0,1,0,4096,5,3,329.277
3056,0,1,0,1,0,0,0,0,0,1,1,4096,5,3,370.111
3057,0,1,0,1,0,0,0,1,0,1,0,4096,5,3,2975.1
3058,0,1,0,1,1,0,0,0,0,1,0,4096,5,3,468.103
3059,0,1,0,1,0,1,0,0,0,1,0,4096,5,3,510.384
3060,0,1,1,1,0,0,1,0,0,0,0,4096,6,3,363.975
3061,1,1,0,1,0,0,1,0,0,0,0,4096,6,3,357.881
3062,0,1,0,1,0,0,1,0,0,0,1,4096,6,3,402.701
3063,0,1,0,1,0,0,1,1,0,0,0,4096,6,3,3346.38
3064,0,1,0,1,1,0,1,0,0,0,0,4096,6,3,510.684
3065,0,1,0,1,0,1,1,0,0,0,0,4096,6,3,558.029
3066,0,1,1,1,0,0,0,0,1,0,0,4096,6,3,320.522
3067,1,1,0,1,0,0,0,0,1,0,0,4096,6,3,310.786
3068,0,1,0,1,0,0,0,0,1,0,1,4096,6,3,353.062
3069,0,1,0,1,0,0,0,1,1,0,0,4096,6,3,3283.51
3070,0,1,0,1,1,0,0,0,1,0,0,4096,6,3,466.24
3071,0,1,0,1,0,1,0,0,1,0,0,4096,6,3,507.552
3072,0,1,1,1,0,0,0,0,0,1,0,4096,6,3,354.322
3073,1,1,0,1,0,0,0,0,0,1,0,4096,6,3,350.709
3074,0,1,0,1,0,0,0,0,0,1,1,4096,6,3,399.194
3075,0,1,0,1,0,0,0,1,0,1,0,4096,6,3,3321.44
3076,0,1,0,1,1,0,0,0,0,1,0,4096,6,3,506.919
3077,0,1,0,1,0,1,0,0,0,1,0,4096,6,3,561.765
3078,0,1,1,1,0,0,1,0,0,0,0,4096,0,4,239.39
3079,1,1,0,1,0,0,1,0,0,0,0,4096,0,4,242.414
3080,0,1,0,1,0,0,1,0,0,0,1,4096,0,4,268
3081,0,1,0,1,0,0,1,1,0,0,0,4096,0,4,1575.59
3082,0,1,0,1,1,0,1,0,0,0,0,4096,0,4,315.504
3083,0,1,0,1,0,1,1,0,0,0,0,4096,0,4,332.444
3084,0,1,1,1,0,0,0,0,1,0,0,4096,0,4,196.744
3085,1,1,0,1,0,0,0,0,1,0,0,4096,0,4,194.148
3086,0,1,0,1,0,0,0,0,1,0,1,4096,0,4,217.582
3087,0,1,0,1,0,0,0,1,1,0,0,4096,0,4,1529
3088,0,1,0,1,1,0,0,0,1,0,0,4096,0,4,262.347
3089,0,1,0,1,0,1,0,0,1,0,0,4096,0,4,283.006
3090,0,1,1,1,0,0,0,0,0,1,0,4096,0,4,220.991
3091,1,1,0,1,0,0,0,0,0,1,0,4096,0,4,226.495
3092,0,1,0,1,0,0,0,0,0,1,1,4096,0,4,259.549
3093,0,1,0,1,0,0,0,1,0,1,0,4096,0,4,1576.3
3094,0,1,0,1,1,0,0,0,0,1,0,4096,0,4,295.027
3095,0,1,0,1,0,1,0,0,0,1,0,4096,0,4,322.337
3096,0,1,1,1,0,0,1,0,0,0,0,4096,1,4,266.793
3097,1,1,0,1,0,0,1,0,0,0,0,4096,1,4,260.416
3098,0,1,0,1,0,0,1,0,0,0,1,4096,1,4,297.679
3099,0,1,0,1,0,0,1,1,0,0,0,4096,1,4,1939.49
3100,0,1,0,1,1,0,1,0,0,0,0,4096,1,4,350.896
3101,0,1,0,1,0,1,1,0,0,0,0,4096,1,4,383.709
3102,0,1,1,1,0,0,0,0,1,0,0,4096,1,4,222.277
3103,1,1,0,1,0,0,0,0,1,0,0,4096,1,4,217.933
3104,0,1,0,1,0,0,0,0,1,0,1,4096,1,4,246.506
3105,0,1,0,1,0,0,0,1,1,0,0,4096,1,4,1879.8
3106,0,1,0,1,1,0,0,0,1,0,0,4096,1,4,304.731
3107,0,1,0,1,0,1,0,0,1,0,0,4096,1,4,331.312
3108,0,1,1,1,0,0,0,0,0,1,0,4096,1,4,248.797
3109,1,1,0,1,0,0,0,0,0,1,0,4096,1,4,251.765
3110,0,1,0,1,0,0,0,0,0,1,1,4096,1,4,288.411
3111,0,1,0,1,0,0,0,1,0,1,0,4096,1,4,1923.74
3112,0,1,0,1,1,0,0,0,0,1,0,4096,1,4,339.129
3113,0,1,0,1,0,1,0,0,0,1,0,4096,1,4,376.685
3114,0,1,1,1,0,0,1,0,0,0,0,4096,2,4,300.002
3115,1,1,0,1,0,0,1,0,0,0,0,4096,2,4,291.8
3116,0,1,0,1,0,0,1,0,0,0,1,4096,2,4,324.342
3117,0,1,0,1,0,0,1,1,0,0,0,4096,2,4,2286.12
3118,0,1,0,1,1,0,1,0,0,0,0,4096,2,4,386.912
3119,0,1,0,1,0,1,1,0,0,0,0,4096,2,4,430.355
3120,0,1,1,1,0,0,0,0,1,0,0,4096,2,4,245.473
3121,1,1,0,1,0,0,0,0,1,0,0,4096,2,4,241.745
3122,0,1,0,1,0,0,0,0,1,0,1,4096,2,4,273.512
3123,0,1,0,1,0,0,0,1,1,0,0,4096,2,4,2229.74
3124,0,1,0,1,1,0,0,0,1,0,0,4096,2,4,344.623
3125,0,1,0,1,0,1,0,0,1,0,0,4096,2,4,378.046
3126,0,1,1,1,0,0,0,0,0,1,0,4096,2,4,276.974
3127,1,1,0,1,0,0,0,0,0,1,0,4096,2,4,277.805
3128,0,1,0,1,0,0,0,0,0,1,1,4096,2,4,316.915
3129,0,1,0,1,0,0,0,1,0,1,0,4096,2,4,2283.22
3130,0,1,0,1,1,0,0,0,0,1,0,4096,2,4,383.695
3131,0,1,0,1,0,1,0,0,0,1,0,4096,2,4,425.183
3132,0,1,1,1,0,0,1,0,0,0,0,4096,3,4,317.215
3133,1,1,0,1,0,0,1,0,0,0,0,4096,3,4,317.522
3134,0,1,0,1,0,0,1,0,0,0,1,4096,3,4,353.063
3135,0,1,0,1,0,0,1,1,0,0,0,4096,3,4,2636.51
3136,0,1,0,1,1,0,1,0,0,0,0,4096,3,4,434.732
3137,0,1,0,1,0,1,1,0,0,0,0,4096,3,4,467.756
3138,0,1,1,1,0,0,0,0,1,0,0,4096,3,4,272.787
3139,1,1,0,1,0,0,0,0,1,0,0,4096,3,4,264.234
3140,0,1,0,1,0,0,0,0,1,0,1,4096,3,4,300.405
3141,0,1,0,1,0,0,0,1,1,0,0,4096,3,4,2581.91
